ticker,date,open,high,low,close
GAL,2022-12-27,1.07678,1.09774,1.0516,1.06758
GAL,2022-12-28,1.06758,1.08158,1.01669,1.03044
GAL,2022-12-29,1.02945,1.04957,1.01357,1.02255
GAL,2022-12-30,1.02354,1.03352,0.99355,1.01729
GAL,2022-12-31,1.01848,1.04146,1.00958,1.02239
GAL,2023-01-01,1.02289,1.04253,1.01056,1.03841
GAL,2023-01-02,1.03841,1.08657,1.02688,1.06545
GAL,2023-01-03,1.06595,1.08172,1.02897,1.03771
GAL,2023-01-04,1.0375,1.10706,1.0375,1.08214
GAL,2023-01-05,1.08194,1.20604,1.08183,1.12621
GAL,2023-01-06,1.12746,1.15964,1.07745,1.15924
GAL,2023-01-07,1.15843,1.17197,1.11745,1.13153
GAL,2023-01-08,1.13086,1.27478,1.11745,1.22035
GAL,2023-01-09,1.22565,1.41646,1.20701,1.26729
GAL,2023-01-10,1.2688,1.31799,1.24254,1.26958
GAL,2023-01-11,1.2702,1.31102,1.20597,1.25619
GAL,2023-01-12,1.257,1.3442,1.24488,1.33413
GAL,2023-01-13,1.33413,1.43311,1.31612,1.40713
GAL,2023-01-14,1.41213,1.5652,1.40517,1.49607
GAL,2023-01-15,1.49607,1.7186,1.4531,1.58946
GAL,2023-01-16,1.58964,1.61161,1.4741,1.54903
GAL,2023-01-17,1.55002,1.59218,1.521,1.53515
GAL,2023-01-18,1.53615,1.9912,1.52321,1.65292
GAL,2023-01-19,1.65092,1.74881,1.59794,1.70993
GAL,2023-01-20,1.7101,1.93635,1.66998,1.91234
GAL,2023-01-21,1.91334,2.0293,1.8331,1.88338
GAL,2023-01-22,1.88028,1.97237,1.83744,1.89538
GAL,2023-01-23,1.89636,2.18322,1.88836,1.98632
GAL,2023-01-24,1.99028,2.04122,1.77227,1.85406
GAL,2023-01-25,1.85206,2.01926,1.81334,1.95833
GAL,2023-01-26,1.95733,2.17528,1.95033,2.14724
GAL,2023-01-27,2.14519,2.29232,2.0576,2.21609
GAL,2023-01-28,2.21678,2.27168,2.14549,2.21944
GAL,2023-01-29,2.22645,2.29648,2.16117,2.19311
GAL,2023-01-30,2.19009,2.22611,1.95798,2.02314
GAL,2023-01-31,2.02112,2.09719,1.9809,2.08319
GAL,2023-02-01,2.08419,2.49702,2.07506,2.38814
GAL,2023-02-02,2.39612,2.6834,2.3791,2.61552
GAL,2023-02-03,2.61352,2.62858,2.44117,2.5172
GAL,2023-02-04,2.51623,2.61921,2.4402,2.5052
GAL,2023-02-05,2.5072,2.58123,2.27659,2.32458
GAL,2023-02-06,2.3226,2.37157,2.22827,2.25907
GAL,2023-02-07,2.25809,2.5639,2.21218,2.50018
GAL,2023-02-08,2.50015,2.76817,2.36914,2.41619
GAL,2023-02-09,2.42217,2.48798,1.94341,1.99818
GAL,2023-02-10,2.00418,2.0685,1.9952,2.0193
GAL,2023-02-11,2.0213,2.15419,1.99728,2.14121
GAL,2023-02-12,2.14043,2.17717,2.05829,2.12217
GAL,2023-02-13,2.12221,2.12421,1.85619,1.92304
GAL,2023-02-14,1.92006,2.09984,1.8883,2.08185
GAL,2023-02-15,2.08183,2.29941,2.06174,2.27741
GAL,2023-02-16,2.27941,2.31742,2.13466,2.13873
GAL,2023-02-17,2.14426,2.25511,2.09025,2.2352
GAL,2023-02-18,2.2322,2.3384,2.22538,2.27036
GAL,2023-02-19,2.27336,2.4775,2.26632,2.31551
GAL,2023-02-20,2.31551,2.37667,2.24365,2.32707
GAL,2023-02-21,2.32709,2.43415,2.18642,2.22438
GAL,2023-02-22,2.2244,2.26823,2.13332,2.23402
GAL,2023-02-23,2.23303,2.29118,2.14524,2.17028
GAL,2023-02-24,2.1693,2.19935,1.94816,1.98196
GAL,2023-02-25,1.98096,2.00008,1.80434,1.85413
GAL,2023-02-26,1.85211,1.99006,1.85018,1.94516
GAL,2023-02-27,1.9481,1.99048,1.88383,1.94432
GAL,2023-02-28,1.94702,1.96472,1.86297,1.90232
GAL,2023-03-01,1.90076,1.97634,1.8752,1.96906
GAL,2023-03-02,1.96796,1.98084,1.87277,1.93836
GAL,2023-03-03,1.94177,1.94177,1.67603,1.7036
GAL,2023-03-04,1.70612,1.7401,1.58538,1.61263
GAL,2023-03-05,1.61273,1.69875,1.61205,1.65328
GAL,2023-03-06,1.65418,1.6951,1.60817,1.6724
GAL,2023-03-07,1.67208,1.696,1.57846,1.61232
GAL,2023-03-08,1.61164,1.6417,1.46003,1.47584
GAL,2023-03-09,1.47625,1.55014,1.36703,1.37624
GAL,2023-03-10,1.37594,1.42971,1.3025,1.42713
GAL,2023-03-11,1.4268,1.47347,1.31107,1.37487
GAL,2023-03-12,1.37607,1.53825,1.36312,1.52762
GAL,2023-03-13,1.53055,1.66156,1.47876,1.65809
GAL,2023-03-14,1.65687,1.78534,1.58469,1.69956
GAL,2023-03-15,1.70018,1.77047,1.53345,1.56314
GAL,2023-03-16,1.56599,1.83163,1.53325,1.7107
GAL,2023-03-17,1.70823,1.84517,1.66666,1.82644
GAL,2023-03-18,1.8389,2.1979,1.83878,2.00097
GAL,2023-03-19,2.007,2.19437,1.96262,2.02111
GAL,2023-03-20,2.02107,2.04516,1.84845,1.85274
GAL,2023-03-21,1.85575,1.91234,1.74049,1.85291
GAL,2023-03-22,1.85291,1.87574,1.69798,1.74978
GAL,2023-03-23,1.74778,1.87574,1.73573,1.83581
GAL,2023-03-24,1.83771,1.90536,1.69933,1.73287
GAL,2023-03-25,1.72775,1.7511,1.66221,1.67923
GAL,2023-03-26,1.67803,1.75476,1.66431,1.71283
GAL,2023-03-27,1.71468,1.73048,1.55711,1.58845
GAL,2023-03-28,1.58625,1.68502,1.56675,1.67095
GAL,2023-03-29,1.67065,1.81337,1.66675,1.79954
GAL,2023-03-30,1.79984,1.8316,1.72066,1.74227
GAL,2023-03-31,1.74207,1.785,1.69559,1.77315
GAL,2023-04-01,1.77277,1.80682,1.76508,1.78206
GAL,2023-04-02,1.78334,1.8348,1.70856,1.72308
GAL,2023-04-03,1.72337,1.8175,1.68609,1.79042
GAL,2023-04-04,1.79012,1.92079,1.78577,1.88196
GAL,2023-04-05,1.88196,1.92471,1.82487,1.86217
GAL,2023-04-06,1.86049,1.93424,1.81313,1.83664
GAL,2023-04-07,1.83626,1.88644,1.81108,1.86009
GAL,2023-04-08,1.86098,1.92451,1.84388,1.90064
GAL,2023-04-09,1.90074,1.91941,1.83447,1.88063
GAL,2023-04-10,1.88322,1.96171,1.8405,1.9524
GAL,2023-04-11,1.953,2.01613,1.9419,1.96152
GAL,2023-04-12,1.95984,2.19191,1.88396,2.10664
GAL,2023-04-13,2.10764,2.10764,2.00927,2.03295
GAL,2023-04-14,2.03293,2.17996,2.02794,2.15279
GAL,2023-04-15,2.14676,2.17598,2.08656,2.13089
GAL,2023-04-16,2.12599,2.1397,2.04296,2.11416
GAL,2023-04-17,2.11724,2.13175,2.02672,2.05801
GAL,2023-04-18,2.05921,2.14106,2.03159,2.09866
GAL,2023-04-19,2.09864,2.14308,1.85267,1.89104
GAL,2023-04-20,1.89202,1.91125,1.76323,1.77218
GAL,2023-04-21,1.77211,1.80284,1.62784,1.62784
GAL,2023-04-22,1.63562,1.6792,1.63063,1.67197
GAL,2023-04-23,1.67215,1.68223,1.58565,1.63838
GAL,2023-04-24,1.63628,1.68918,1.61941,1.66503
GAL,2023-04-25,1.66393,1.71179,1.59273,1.71029
GAL,2023-04-26,1.71049,1.80116,1.6,1.69054
GAL,2023-04-27,1.68804,1.80233,1.66953,1.78734
GAL,2023-04-28,1.78755,1.80697,1.75186,1.78479
GAL,2023-04-29,1.78477,1.87794,1.77988,1.83368
GAL,2023-04-30,1.83586,1.84571,1.76506,1.79322
GAL,2023-05-01,1.7929,1.80714,1.65283,1.66693
GAL,2023-05-02,1.66753,1.70585,1.66017,1.69033
GAL,2023-05-03,1.69023,1.73145,1.60207,1.72945
GAL,2023-05-04,1.73187,1.7607,1.66613,1.68181
GAL,2023-05-05,1.68171,1.72577,1.66777,1.70315
GAL,2023-05-06,1.70515,1.7194,1.58343,1.59909
GAL,2023-05-07,1.59901,1.61204,1.56514,1.56925
GAL,2023-05-08,1.5679,1.58959,1.34391,1.35183
GAL,2023-05-09,1.35413,1.39439,1.32309,1.37798
GAL,2023-05-10,1.37798,1.54019,1.36701,1.4974
GAL,2023-05-11,1.49649,1.51536,1.38939,1.42198
GAL,2023-05-12,1.42242,1.45226,1.37077,1.45066
GAL,2023-05-13,1.45166,1.46508,1.42391,1.42996
GAL,2023-05-14,1.43122,1.46298,1.39854,1.44627
GAL,2023-05-15,1.44612,1.48279,1.42621,1.46272
GAL,2023-05-16,1.46342,1.46848,1.3931,1.40396
GAL,2023-05-17,1.40586,1.50045,1.37399,1.47959
GAL,2023-05-18,1.47994,1.48874,1.40536,1.43928
GAL,2023-05-19,1.43928,1.47344,1.42633,1.46122
GAL,2023-05-20,1.46343,1.46693,1.43214,1.4469
GAL,2023-05-21,1.44955,1.4502,1.38853,1.39574
GAL,2023-05-22,1.396,1.40594,1.36748,1.38389
GAL,2023-05-23,1.38207,1.43619,1.37047,1.39668
GAL,2023-05-24,1.3973,1.40265,1.30927,1.33702
GAL,2023-05-25,1.33792,1.36652,1.31617,1.36564
GAL,2023-05-26,1.36345,1.38293,1.35896,1.3756
GAL,2023-05-27,1.37758,1.39545,1.33743,1.34252
GAL,2023-05-28,1.34354,1.40832,1.33667,1.40832
GAL,2023-05-29,1.40931,1.4502,1.38229,1.3824
GAL,2023-05-30,1.38442,1.41934,1.36327,1.39256
GAL,2023-05-31,1.39356,1.41042,1.31225,1.31825
GAL,2023-06-01,1.31925,1.35218,1.30431,1.32237
GAL,2023-06-02,1.32137,1.34435,1.29231,1.34434
GAL,2023-06-03,1.34335,1.36137,1.31746,1.32453
GAL,2023-06-04,1.32252,1.36137,1.31941,1.34643
GAL,2023-06-05,1.34644,1.35843,1.1345,1.15834
GAL,2023-06-06,1.15635,1.22722,1.13544,1.21834
GAL,2023-06-07,1.21835,1.23331,1.10913,1.10913
GAL,2023-06-08,1.10912,1.16809,1.09419,1.15122
GAL,2023-06-09,1.15121,1.17795,1.12217,1.14978
GAL,2023-06-10,1.1488,1.14889,0.86917,0.95455
GAL,2023-06-11,0.95255,1.03949,0.93748,1.02942
GAL,2023-06-12,1.02842,1.132,0.98935,1.08304
GAL,2023-06-13,1.08403,1.209,1.06995,1.18785
GAL,2023-06-14,1.18785,1.23596,1.1349,1.1429
GAL,2023-06-15,1.1499,1.15585,1.09979,1.14285
GAL,2023-06-16,1.14175,1.18016,1.09306,1.155
GAL,2023-06-17,1.15429,1.22522,1.1451,1.2105
GAL,2023-06-18,1.20789,1.21769,1.177,1.18803
GAL,2023-06-19,1.18793,1.21202,1.17026,1.19883
GAL,2023-06-20,1.19863,1.23957,1.16081,1.22268
